text,label
['SOFTWARE LICENSE AND MAINTENANCE AGREEMENT'],Warranty Duration
['FLEET MAINTENANCE AGREEMENT'],Termination For Convenience
['FLEET MAINTENANCE AGREEMENT'],Rofr/Rofo/Rofn
['FLEET MAINTENANCE AGREEMENT'],Anti-Assignment
['FLEET MAINTENANCE AGREEMENT'],Minimum Commitment
['FLEET MAINTENANCE AGREEMENT'],Volume Restriction
['FLEET MAINTENANCE AGREEMENT'],Post-Termination Services
['FLEET MAINTENANCE AGREEMENT'],Cap On Liability
['FLEET MAINTENANCE AGREEMENT'],Insurance
['OPERATIONS AND MAINTENANCE AGREEMENT'],Anti-Assignment
['OPERATIONS AND MAINTENANCE AGREEMENT'],Insurance
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Termination For Convenience
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Change Of Control
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Anti-Assignment
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Revenue/Profit Sharing
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Audit Rights
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Cap On Liability
['CONSTRUCTION AND MAINTENANCE AGREEMENT'],Insurance
['MAINTENANCE AGREEMENT'],Minimum Commitment
['MAINTENANCE AGREEMENT'],Cap On Liability
['MAINTENANCE AGREEMENT'],Liquidated Damages
['MAINTENANCE AGREEMENT'],Covenant Not To Sue
['Software license and maintenance agreement'],Termination For Convenience
['Software license and maintenance agreement'],Anti-Assignment
['Software license and maintenance agreement'],Minimum Commitment
['Software license and maintenance agreement'],Volume Restriction
['Software license and maintenance agreement'],License Grant
['Software license and maintenance agreement'],Non-Transferable License
['Software license and maintenance agreement'],Irrevocable Or Perpetual License
['Software license and maintenance agreement'],Source Code Escrow
['Software license and maintenance agreement'],Audit Rights
['Software license and maintenance agreement'],Cap On Liability
['Software license and maintenance agreement'],Liquidated Damages
['Software license and maintenance agreement'],Warranty Duration
['ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT'],Termination For Convenience
['ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT'],Anti-Assignment
['ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT'],Post-Termination Services
['ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT'],Audit Rights
['ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT'],Cap On Liability
['LICENCE AND MAINTENANCE AGREEMENT'],Non-Compete
['LICENCE AND MAINTENANCE AGREEMENT'],Termination For Convenience
['LICENCE AND MAINTENANCE AGREEMENT'],Rofr/Rofo/Rofn
['LICENCE AND MAINTENANCE AGREEMENT'],Anti-Assignment
['LICENCE AND MAINTENANCE AGREEMENT'],Revenue/Profit Sharing
['LICENCE AND MAINTENANCE AGREEMENT'],Volume Restriction
['LICENCE AND MAINTENANCE AGREEMENT'],Joint Ip Ownership
['LICENCE AND MAINTENANCE AGREEMENT'],License Grant
['LICENCE AND MAINTENANCE AGREEMENT'],Non-Transferable License
['LICENCE AND MAINTENANCE AGREEMENT'],Irrevocable Or Perpetual License
['LICENCE AND MAINTENANCE AGREEMENT'],Source Code Escrow
['LICENCE AND MAINTENANCE AGREEMENT'],Cap On Liability
['LICENCE AND MAINTENANCE AGREEMENT'],Insurance
['TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT'],Anti-Assignment
['TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT'],Volume Restriction
['TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT'],Cap On Liability
['TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT'],Warranty Duration
['MAINTENANCE AGREEMENT'],Termination For Convenience
['MAINTENANCE AGREEMENT'],Anti-Assignment
['MAINTENANCE AGREEMENT'],Cap On Liability
['MAINTENANCE AGREEMENT'],Insurance
['Amended and Restated Unconditional Capital Maintenance Agreement'],Minimum Commitment
['OPERATIONS AND MAINTENANCE AGREEMENT'],Termination For Convenience
['OPERATIONS AND MAINTENANCE AGREEMENT'],Anti-Assignment
['OPERATIONS AND MAINTENANCE AGREEMENT'],Post-Termination Services
['OPERATIONS AND MAINTENANCE AGREEMENT'],Audit Rights
['OPERATIONS AND MAINTENANCE AGREEMENT'],Cap On Liability
['OPERATIONS AND MAINTENANCE AGREEMENT'],Insurance
['Maintenance and Support Agreement'],No-Solicit Of Employees
['Maintenance and Support Agreement'],Change Of Control
['Maintenance and Support Agreement'],Anti-Assignment
['Maintenance and Support Agreement'],Minimum Commitment
['Maintenance and Support Agreement'],Volume Restriction
['Maintenance and Support Agreement'],License Grant
['Maintenance and Support Agreement'],Unlimited/All-You-Can-Eat-License
['Maintenance and Support Agreement'],Irrevocable Or Perpetual License
['Maintenance and Support Agreement'],Cap On Liability
['Maintenance and Support Agreement'],Warranty Duration
['ORDERLY MARKETING AGREEMENT'],Termination For Convenience
"['Sales, Marketing, Distribution, and Supply Agreement']",Exclusivity
"['Sales, Marketing, Distribution, and Supply Agreement']",Anti-Assignment
"['Sales, Marketing, Distribution, and Supply Agreement']",Minimum Commitment
"['Sales, Marketing, Distribution, and Supply Agreement']",License Grant
"['Sales, Marketing, Distribution, and Supply Agreement']",Post-Termination Services
"['Sales, Marketing, Distribution, and Supply Agreement']",Audit Rights
"['Sales, Marketing, Distribution, and Supply Agreement']",Cap On Liability
"['Sales, Marketing, Distribution, and Supply Agreement']",Liquidated Damages
"['Sales, Marketing, Distribution, and Supply Agreement']",Warranty Duration
"['Sales, Marketing, Distribution, and Supply Agreement']",Covenant Not To Sue
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Competitive Restriction Exception
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Non-Compete
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Exclusivity
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],No-Solicit Of Employees
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Non-Disparagement
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Rofr/Rofo/Rofn
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Change Of Control
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Anti-Assignment
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Revenue/Profit Sharing
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],License Grant
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Non-Transferable License
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Irrevocable Or Perpetual License
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Post-Termination Services
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Audit Rights
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Cap On Liability
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Liquidated Damages
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Insurance
['SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT'],Covenant Not To Sue
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],Exclusivity
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],No-Solicit Of Employees
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],Change Of Control
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],Anti-Assignment
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],License Grant
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],Post-Termination Services
['JOINT DEVELOPMENT AND MARKETING AGREEMENT'],Insurance
['Marketing Agreement'],Competitive Restriction Exception
['Marketing Agreement'],No-Solicit Of Customers
['Marketing Agreement'],Anti-Assignment
['Marketing Agreement'],Minimum Commitment
['Marketing Agreement'],Ip Ownership Assignment
['Marketing Agreement'],Uncapped Liability
['Marketing Agreement'],Cap On Liability
['REMARKETING AGREEMENT'],Exclusivity
['REMARKETING AGREEMENT'],Anti-Assignment
['REMARKETING AGREEMENT'],Audit Rights
['REMARKETING AGREEMENT'],Covenant Not To Sue
['Remarketing Agreement'],Cap On Liability
['Remarketing Agreement'],Insurance
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Non-Compete
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Exclusivity
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Termination For Convenience
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Change Of Control
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Anti-Assignment
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Revenue/Profit Sharing
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Ip Ownership Assignment
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Joint Ip Ownership
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",License Grant
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Non-Transferable License
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Irrevocable Or Perpetual License
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Post-Termination Services
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Audit Rights
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Uncapped Liability
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Cap On Liability
"['AMENDED AND RESTATED STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT']",Insurance
['Broker Dealer Marketing and Servicing Agreement for Variable Annuity Contracts'],Termination For Convenience
['Broker Dealer Marketing and Servicing Agreement for Variable Annuity Contracts'],Anti-Assignment
['Broker Dealer Marketing and Servicing Agreement for Variable Annuity Contracts'],Insurance
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Exclusivity
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Revenue/Profit Sharing
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Minimum Commitment
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Cap On Liability
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Insurance
['AMENDED AND RESTATED REMARKETING AGREEMENT'],Third Party Beneficiary
['STRATEGIC SALES & MARKETING AGREEMENT'],Non-Compete
['STRATEGIC SALES & MARKETING AGREEMENT'],Termination For Convenience
['STRATEGIC SALES & MARKETING AGREEMENT'],Anti-Assignment
['STRATEGIC SALES & MARKETING AGREEMENT'],Revenue/Profit Sharing
['STRATEGIC SALES & MARKETING AGREEMENT'],Ip Ownership Assignment
['STRATEGIC SALES & MARKETING AGREEMENT'],Post-Termination Services
['STRATEGIC SALES & MARKETING AGREEMENT'],Insurance
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Competitive Restriction Exception
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",No-Solicit Of Employees
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Change Of Control
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Anti-Assignment
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Revenue/Profit Sharing
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Post-Termination Services
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Audit Rights
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Cap On Liability
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Liquidated Damages
"['MANUFACTURING, DESIGN AND MARKETING AGREEMENT (t']",Warranty Duration
['Sponsorship Agreement'],Competitive Restriction Exception
['Sponsorship Agreement'],Exclusivity
['Sponsorship Agreement'],Anti-Assignment
['Sponsorship Agreement'],License Grant
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Exclusivity
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Insurance
['SPONSORSHIP AGREEMENT'],Competitive Restriction Exception
['SPONSORSHIP AGREEMENT'],Non-Compete
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Minimum Commitment
['SPONSORSHIP AGREEMENT'],License Grant
['SPONSORSHIP AGREEMENT'],Audit Rights
['SPONSORSHIP AGREEMENT'],Uncapped Liability
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Competitive Restriction Exception
['SPONSORSHIP AGREEMENT'],Exclusivity
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],License Grant
['SPONSORSHIP AGREEMENT'],Non-Transferable License
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Insurance
['SPONSORSHIP AGREEMENT'],Termination For Convenience
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Price Restrictions
['SPONSORSHIP AGREEMENT'],Minimum Commitment
['SPONSORSHIP AGREEMENT'],Uncapped Liability
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Rofr/Rofo/Rofn
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],License Grant
['SPONSORSHIP AGREEMENT'],Uncapped Liability
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Insurance
['SPONSORSHIP AGREEMENT'],Covenant Not To Sue
['Reseller Agreement'],Exclusivity
['Reseller Agreement'],Termination For Convenience
['Reseller Agreement'],Anti-Assignment
['Reseller Agreement'],License Grant
['Reseller Agreement'],Non-Transferable License
['Reseller Agreement'],Audit Rights
['Reseller Agreement'],Uncapped Liability
['Reseller Agreement'],Cap On Liability
['Reseller Agreement'],Warranty Duration
['Reseller Agreement'],Covenant Not To Sue
['RESELLER AGREEMENT'],Competitive Restriction Exception
['RESELLER AGREEMENT'],Exclusivity
['RESELLER AGREEMENT'],No-Solicit Of Employees
['RESELLER AGREEMENT'],Termination For Convenience
['RESELLER AGREEMENT'],Anti-Assignment
['RESELLER AGREEMENT'],Minimum Commitment
['RESELLER AGREEMENT'],Volume Restriction
['RESELLER AGREEMENT'],License Grant
['RESELLER AGREEMENT'],Non-Transferable License
['RESELLER AGREEMENT'],Source Code Escrow
['RESELLER AGREEMENT'],Post-Termination Services
['RESELLER AGREEMENT'],Audit Rights
['RESELLER AGREEMENT'],Uncapped Liability
['RESELLER AGREEMENT'],Cap On Liability
['Reseller Agreement'],Competitive Restriction Exception
['Reseller Agreement'],Non-Compete
['Reseller Agreement'],Exclusivity
['Reseller Agreement'],No-Solicit Of Employees
['Reseller Agreement'],Termination For Convenience
['Reseller Agreement'],Anti-Assignment
['Reseller Agreement'],Minimum Commitment
['Reseller Agreement'],Volume Restriction
['Reseller Agreement'],Ip Ownership Assignment
['Reseller Agreement'],License Grant
['Reseller Agreement'],Non-Transferable License
['Reseller Agreement'],Irrevocable Or Perpetual License
['Reseller Agreement'],Post-Termination Services
['Reseller Agreement'],Cap On Liability
['Reseller Agreement'],Warranty Duration
['Reseller Agreement'],Insurance
['Reseller Agreement'],Covenant Not To Sue
['MASTER SUPPLY AGREEMENT'],Anti-Assignment
['MASTER SUPPLY AGREEMENT'],Audit Rights
['MASTER SUPPLY AGREEMENT'],Uncapped Liability
['MASTER SUPPLY AGREEMENT'],Cap On Liability
['MASTER SUPPLY AGREEMENT'],Insurance
['Supply Agreement'],Exclusivity
['Supply Agreement'],Minimum Commitment
['Supply Agreement'],Post-Termination Services
['Supply Agreement'],Audit Rights
['Supply Agreement'],Cap On Liability
['Supply Agreement'],Insurance
['SUPPLY AGREEMENT'],No-Solicit Of Employees
['SUPPLY AGREEMENT'],Termination For Convenience
['SUPPLY AGREEMENT'],Anti-Assignment
['SUPPLY AGREEMENT'],Minimum Commitment
['SUPPLY AGREEMENT'],Audit Rights
['SUPPLY AGREEMENT'],Uncapped Liability
['SUPPLY AGREEMENT'],Cap On Liability
['SUPPLY AGREEMENT'],Warranty Duration
['SUPPLY AGREEMENT'],Insurance
['SUPPLY AGREEMENT'],Change Of Control
['SUPPLY AGREEMENT'],Anti-Assignment
['SUPPLY AGREEMENT'],Audit Rights
['SUPPLY AGREEMENT'],Cap On Liability
['SUPPLY AGREEMENT'],Liquidated Damages
['SUPPLY AGREEMENT'],Warranty Duration
['SUPPLY AGREEMENT'],Insurance
['SUPPLY AGREEMENT'],Exclusivity
['SUPPLY AGREEMENT'],Price Restrictions
['SUPPLY AGREEMENT'],Cap On Liability
['SUPPLY AGREEMENT'],Warranty Duration
['SUPPLY AGREEMENT'],Competitive Restriction Exception
['SUPPLY AGREEMENT'],Termination For Convenience
['SUPPLY AGREEMENT'],Rofr/Rofo/Rofn
['SUPPLY AGREEMENT'],Change Of Control
['SUPPLY AGREEMENT'],Anti-Assignment
['SUPPLY AGREEMENT'],Minimum Commitment
['SUPPLY AGREEMENT'],Post-Termination Services
['SUPPLY AGREEMENT'],Audit Rights
['SUPPLY AGREEMENT'],Uncapped Liability
['SUPPLY AGREEMENT'],Cap On Liability
['SUPPLY AGREEMENT'],Insurance
['SUPPLY AGREEMENT'],Most Favored Nation
['SUPPLY AGREEMENT'],Exclusivity
['SUPPLY AGREEMENT'],Termination For Convenience
['SUPPLY AGREEMENT'],Anti-Assignment
['SUPPLY AGREEMENT'],Minimum Commitment
['SUPPLY AGREEMENT'],Volume Restriction
['SUPPLY AGREEMENT'],License Grant
['SUPPLY AGREEMENT'],Non-Transferable License
['SUPPLY AGREEMENT'],Irrevocable Or Perpetual License
['SUPPLY AGREEMENT'],Post-Termination Services
['SUPPLY AGREEMENT'],Audit Rights
['SUPPLY AGREEMENT'],Cap On Liability
['SUPPLY AGREEMENT'],Warranty Duration
['SUPPLY AGREEMENT'],Insurance
['ESCROW AGREEMENT'],Termination For Convenience
['ESCROW AGREEMENT'],Source Code Escrow
['ESCROW AGREEMENT'],Cap On Liability
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Competitive Restriction Exception
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Non-Compete
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Exclusivity
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Change Of Control
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Anti-Assignment
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Revenue/Profit Sharing
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Price Restrictions
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Ip Ownership Assignment
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",License Grant
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Non-Transferable License
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Irrevocable Or Perpetual License
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Source Code Escrow
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Post-Termination Services
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Audit Rights
"['ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT,                         HOSTING AND MANAGEMENT AGREEMENT']",Cap On Liability
